date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
6/11/20 23:56,MayorJenny,,4504,363,3298,"All of this is a start, and believe me when I say I know that it is not enough. None of these actions will undo hundreds of years of systemic racism overnight. But at the @CityofSeattle, together with community, we are committed to doing that work.",,@CityofSeattle,,1.27E+18,https://twitter.com/MayorJenny/status/1271229846090211329
6/11/20 23:54,MayorJenny,,663,273,2616,"And as we consider our city budget - including our SPD budget - I am committed to investing $100 million new dollars in community-based programs that serve Black and indigenous people, and communities of color.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1271229373501239296
6/11/20 23:53,MayorJenny,,398,281,2554,"We will continue to fund intervention and mental health programs so that those who call 9-1-1 in crisis are met with the kind of help they really need - whether that is a mental health professional, a social worker, or a community advocate - and not always a police officer.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1271229067719634951
6/11/20 23:51,MayorJenny,,370,235,2437,"We will continue to build up our Women and Minority Owned Small Business programs at the @CityofSeattle that prioritize hiring businesses owned by women, black and indigenous people, and people of color.",,@CityofSeattle,,1.27E+18,https://twitter.com/MayorJenny/status/1271228654840803328
6/11/20 23:49,MayorJenny,,223,243,2451,"This will build off our existing work to provide childcare and free college to every public high school student, provide jobs for youth, and institute criminal justice reforms, including vacating convictions for marijuana use.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1271228138186403841
6/11/20 23:49,MayorJenny,,775,405,3365,"We will not let this president be a distraction. Centuries of slavery and systemic racism won’t be dismantled overnight, but I believe that Seattle can be a model for our country. We must work to make progress together, and it is clear that Seattle is ready to act.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1271228053365026816
6/11/20 23:48,MayorJenny,,1110,608,4249,I also want to be clear as I have stated publicly previously – it is unconstitutional and illegal to send the military to Seattle. We will not allow this to happen.,,,,1.27E+18,https://twitter.com/MayorJenny/status/1271227726859386880
6/11/20 23:47,MayorJenny,,420,542,3669,"A real leader would see nation-wide protests - borne from hundreds of years of immense grief of our Black community, communities of color, and so many others - and the call to become an anti-racist society, as an opportunity to build a better nation.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1271227610077388800
6/11/20 23:46,MayorJenny,,584,748,4974,"One of the things the President will never understand, is that listening to community is not a weakness, it is a strength.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1271227240211083264
6/11/20 23:45,MayorJenny,,267,268,2625,I’m working with @SeattlePD Chief @carmenbest and listening to community to understand how we can continue to build trust between our Seattle Police officers and the community around the East Precinct.,,@SeattlePD @carmenbest,,1.27E+18,https://twitter.com/MayorJenny/status/1271227193025150976
6/11/20 23:45,MayorJenny,,285,300,2963,"I remain committed to working with community, including the organizers currently on Capitol Hill, to re-imagine how we do things as a city, and what investments in public health, safety, and economic justice look like.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1271226961700900865
6/11/20 23:44,MayorJenny,,427,427,3837,"Seattle is passionate, we demand justice, and I believe we will be at the forefront of true, meaningful change. Nothing will distract our city from the work that needs to be done.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1271226762198835205
6/11/20 23:43,MayorJenny,,524,461,3895,"For the thousands of individuals who have been on Capitol Hill, I think you’ve seen what I’ve seen: The painting of Black Lives Matter along Pine Street, food trucks, spaghetti potlucks, teach-ins, and movies.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1271226613170966529
6/11/20 23:43,MayorJenny,,8273,1945,10061,"The Capitol Hill Autonomous Zone #CHAZ is not a lawless wasteland of anarchist insurrection - it is a peaceful expression of our community's collective grief and their desire to build a better world. Given his track record, it's not hard to believe that Trump is wrong, yet again.",,,#CHAZ,1.27E+18,https://twitter.com/MayorJenny/status/1271226494858129409
6/11/20 23:40,MayorJenny,,1540,931,5857,"Lawfully gathering and expressing first amendment rights, demanding we do better as a society and provide true equity for communities of color is not terrorism - it is patriotism.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1271225944468905984
6/11/20 23:40,MayorJenny,,14325,5561,27851,"It's clear @realDonaldTrump doesn’t understand what’s happening on five square blocks of our City. Cal Anderson and Capitol Hill has for decades been a place for free speech, community, and self expression.",,@realDonaldTrump,,1.27E+18,https://twitter.com/MayorJenny/status/1271225850160009216
6/11/20 01:50,MayorJenny,,231,23,177,"We know that this is a temporary step. This issue has complex privacy concerns, and I ask that our civilian police oversight entities work with my office and community partners to develop a long-term policy solution on the use of body cameras during demonstrations.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1270896173570600960
6/11/20 01:49,MayorJenny,,343,95,553,Turning on body-worn cameras at demonstrations was a request from community groups and protestors to guard against police violence and to improve accountability. That's why I signed an executive order requiring police to active cameras at demonstrations:,,,,1.27E+18,https://twitter.com/MayorJenny/status/1270895777070510080
6/9/20 23:38,MayorJenny,,214,10,74,"Public confidence in their police force must be earned, and that starts with an accountable inquest and investigations process.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1270500514233532416
6/9/20 23:38,MayorJenny,,96,12,80,.@GovInslee also responded to our calls last week for a statewide investigative body to audit police killings. It is critical that a neutral prosecutor be empowered to investigate these incidents to ensure justice is served.,,@GovInslee,,1.27E+18,https://twitter.com/MayorJenny/status/1270500458981847042
6/9/20 23:37,MayorJenny,,29,1,11,We know more needs to be done both a local and state level to ensure officer involved fatalities are investigated just as thoroughly as homicides.,,,,1.27E+18,https://twitter.com/MayorJenny/status/1270500365809532929
6/9/20 23:37,MayorJenny,,328,10,54,"Last week, I spoke with the @SeaCPC about withdrawing the civil petition challenging the revised King County inquest process. I want to thank @CityAttyPeteH for this action today, which is the right choice for Seattle moving forward. https://news.seattle.gov/2020/06/09/city-attorney-to-withdraw-civil-petition-challenging-inquest-process/",,@SeaCPC @CityAttyPeteH,,1.27E+18,https://twitter.com/MayorJenny/status/1270500296972619777
6/9/20 19:27,MayorJenny,,45,2,36,"I am so grateful to George for everything that he did throughout his life to pass on this history to the younger generation. He built community and he worked tirelessly to make our entire city more just, fair, and equitable. Pride in Seattle won’t be the same without him.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1270437354700857344
6/9/20 19:27,MayorJenny,,18,1,28,"He was an advocate in the truest sense and was never afraid to give you his honest opinion – whether you asked for it or not. He could be brash, but you never doubted that underneath it all was an enormous heart filled with endless compassion for Seattle and the LGBTQ community.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1270437288783212544
6/9/20 19:26,MayorJenny,,6,0,11,"George used his platform to raise up critical stories that impacted Seattle’s LGBTQ community, and was an unrelenting advocate for civil rights, marriage equality, and HIV/AIDS prevention. George literally wrote our history in Seattle at the same time he was living it.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1270437233393233921
6/9/20 19:26,MayorJenny,,110,21,142,"This past weekend, Seattle lost a true LGBTQ community icon. For over thirty years, George Bakan dedicated his life to amplifying LGBTQ+ voices as the head of Seattle Gay News. George’s life was dedicated to community, and it will be impossible not to feel this loss.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1270437183728390145
6/9/20 06:24,MayorJenny,,137,8,66,"Keeping demonstrations peaceful must be a joint effort between our community members and law enforcement. I am hopeful that tonight, with these operational changes, our city can peacefully move forward together.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1270240439044464642
6/9/20 06:23,MayorJenny,,88,19,107,"Yesterday, we announced a commitment to invest $100 million dollars into community – in addition to existing city programs — and to work with community to create a Black Commission that will help to amplify black voices in City Hall.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1270240057312464896
6/9/20 06:21,MayorJenny,,32,7,33,"As the Chief takes this operational step, we will continue to remain focused on what we can and must do to address the systemic inequities that continue to disproportionately impact our Black residents.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1270239666713714688
6/9/20 06:21,MayorJenny,,84,12,58,"In addition, @SeattleFire has several vehicles stationed near the Precinct to ensure emerging medical needs and fires are addressed if necessary. Keeping this area safe is critical, as there are approximately 500 residential homes in this block.",,@SeattleFire,,1.27E+18,https://twitter.com/MayorJenny/status/1270239508319985666
6/9/20 06:20,MayorJenny,,386,38,231,"In an effort to proactively de-escalate interactions between protestors and law enforcement outside the East Precinct, Chief Best and @SeattlePD officers have removed barricades surrounding the East Precinct while safely securing the facility.",,@SeattlePD,,1.27E+18,https://twitter.com/MayorJenny/status/1270239226378899456
6/8/20 04:53,MayorJenny,,738,22,191,"We don’t need more escalation, we need more solutions. I don’t have all of the answers, but if we listen to community voices and if we move forward together, I believe Seattle can lead the way to creating lasting change.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1269855051838705665
6/8/20 04:52,MayorJenny,,113,27,218,"9. Finally, I am committed to identifying at least $100 million to invest further in community-based programs that invest in Black youth and adults, including employment programs, Black-owned businesses and programs that provide alternatives to arrest and incarceration.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1269854678633725953
6/8/20 04:51,MayorJenny,,71,32,204,"8. No one will have charges filed against any individual peacefully protesting or for violating the temporary curfew when it was imposed. I am calling on City and county prosecutors to ensure this is the case. Protesting is not a crime, and it will not be treated as such.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1269854415701209091
6/8/20 04:50,MayorJenny,,29,16,146,7. We are scaling back the presence of the U.S. National Guard and reassigning some of them to continue assisting the City’s food security efforts related to the impact of COVID-19 on our communities.,,,,1.27E+18,https://twitter.com/MayorJenny/status/1269854228874293248
6/8/20 04:49,MayorJenny,,27,16,119,6. I am calling for an independent prosecutor at the state level who will investigate and prosecute officers who use deadly force. This prosecutor's office will be in addition to the investigations conducted currently through I-940 and our accountability system in Seattle.,,,,1.27E+18,https://twitter.com/MayorJenny/status/1269854030261399552
6/8/20 04:48,MayorJenny,,24,8,89,"This includes the City’s current ban on chokeholds, firing a weapon at a moving vehicle, and exhausting all other options before using force.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1269853682050363393
6/8/20 04:47,MayorJenny,,20,10,77,"5. @SeattlePD will update their policies this week to succinctly, and clearly, reflect best practices for the use of force concerns we have heard from the community related to the 2016 Campaign Zero national policy survey.",,@SeattlePD,,1.27E+18,https://twitter.com/MayorJenny/status/1269853608599621632
6/8/20 04:47,MayorJenny,,35,10,98,"4. We’ve asked our civilian independent police accountability partners as well as the DOJ and federal monitor to examine all of the current Seattle Police policies for crowd management. This includes evaluating crowd dispersal tactics, chemicals, and de-escalation techniques.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1269853445214793729
6/8/20 04:45,MayorJenny,,24,15,99,3. @CityAttyPeteH has agreed to withdraw the City’s filing to end the sustainment period under the Consent Decree. We will be going back to the courts to examine our use of force and crowd control policies.,,@CityAttyPeteH,,1.27E+18,https://twitter.com/MayorJenny/status/1269852982050385920
6/8/20 04:44,MayorJenny,,46,22,180,2. Chief Best issued a directive to all @SeattlePD officers calling on them to ensure their badge number was visible to the public even while wearing mourning bands. Any reports of black tape over badge numbers is a violation of policy and will be investigated by @SeattleOPA.,,@SeattlePD @SeattleOPA,,1.27E+18,https://twitter.com/MayorJenny/status/1269852654630367234
6/8/20 04:42,MayorJenny,,14,9,102,"To create a policy that truly lasts and won’t be dismantled by a lawsuit, I am ready to work with the CPC, City Council, OPA and experts like the ACLU and Public Defenders Association to submit a revised policy recommendation on use of body cameras during lawful events.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1269852364036399108
6/8/20 04:42,MayorJenny,,63,32,250,"1. Tomorrow, I will issue an Emergency Order and send it to the @SeattleCouncil requiring that officers turn on their body cameras during public protests. I recognize that public trust and confidence is broken - people want body cams on to provide additional accountability.",,@SeattleCouncil,,1.27E+18,https://twitter.com/MayorJenny/status/1269852204359274498
6/8/20 04:41,MayorJenny,,16,12,94,"Moving forward, we will be making changes - both immediately, and in the long term - that reflect conversations I have had with @BLMSeattleKC, @SeaUrbanLeague, protest organizers, @SeaCPC, faith leaders, and other community organizations.",,@BLMSeattleKC @SeaUrbanLeague @SeaCPC,,1.27E+18,https://twitter.com/MayorJenny/status/1269851909873000448
6/8/20 04:39,MayorJenny,,79,14,134,"I do not pretend to have all the answers, but I am so grateful for the opportunity to learn, and grow, and be held accountable.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1269851421127725056
6/8/20 04:38,MayorJenny,,388,71,471,This has been an incredibly painful week for our City and our country. One that is shining a light on hundreds of years of racism and systemic injustice that haunts our past and our present. It is a moment that summons all of us - including me - to do more and to do better.,,,,1.27E+18,https://twitter.com/MayorJenny/status/1269851383374610433
6/5/20 23:15,MayorJenny,,356,27,91,"Today, our new drive-through COVID testing sites have tested 210 individuals - and we have 117 pre-registered for tomorrow already. If you feel sick or think you might have been exposed to COVID-19, please visit http://www.seattle.gov/covid19testing to register for a test today!",,,,1.27E+18,https://twitter.com/MayorJenny/status/1269045197423312897
6/5/20 22:05,MayorJenny,,230,9,26,LIVE NOW: I'm joined by @SeattlePD Chief @carmenbest &amp; @SeattleFire Chief Harold Scoggins to discuss recommendations provided by @SeattleOPA and other accountability partners.,,@SeattlePD @carmenbest @SeattleFire @SeattleOPA,,1.27E+18,https://twitter.com/MayorJenny/status/1269027564275654656
6/5/20 22:03,MayorJenny,vlosier,9,0,0,Thanks for letting us know! We are working on it!,,,,1.27E+18,https://twitter.com/MayorJenny/status/1269027080336859136
6/5/20 18:50,MayorJenny,,25,12,39,"Free testing opens at 10 a.m. at two drive-up sites in north & south Seattle. Clients are urged to preregister and get more info at http://seattle.gov/covid19testing. Thanks to our partners @UWMedicine &amp; @KCPubHealth, we will keep Seattle safer and healthier.",,@UWMedicine @KCPubHealth,,1.27E+18,https://twitter.com/MayorJenny/status/1268978534493483008
6/5/20 18:49,MayorJenny,,72,11,84,"The @CityofSeattle has always been an innovative leader and we continue to lead through the #COVID19 crisis. Building off of the success of @seattlefire testing pilots, today we are launching Citywide testing to increase testing capacity by 1,600 tests per day!",,@CityofSeattle @SeattleFire,#COVID19,1.27E+18,https://twitter.com/MayorJenny/status/1268978235171196928
6/5/20 16:29,MayorJenny,,21,2,33,"Bill James was a teacher, a leader, and an outspoken advocate for our environment and our tribal communities. My thoughts are with the Lummi Nation as we mourn this loss. We will miss his generosity, his kindness, and his dedication to Lummi history.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1268942999733428225
6/4/20 02:06,MayorJenny,,278,131,757,"For those peacefully demonstrating tonight, please know you can continue to demonstrate. We want you to continue making your voice heard.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1268363340641742848
6/4/20 02:05,MayorJenny,,385,227,1016,Earlier today @CarmenBest and I met with community leaders who asked us to end the curfew. Chief Best believes we can balance public safety and ensure peaceful protests can continue without a curfew.,,@carmenbest,,1.27E+18,https://twitter.com/MayorJenny/status/1268363299696947201
6/3/20 18:52,MayorJenny,KeishaBottoms,158,7,77,"Thank you, @keishabottoms, for sharing your experience as a black woman and the mother of a black son in America. As some peaceful protests across the country were co-opted by violent instigators, we must do even more to ensure the health and safety of our communities of color.",,@KeishaBottoms,,1.27E+18,https://twitter.com/MayorJenny/status/1268254244185845760
6/3/20 02:58,MayorJenny,,112,54,146,"Finally, if you’ve been out protesting, please monitor your health for symptoms of COVID-19. If you begin to exhibit symptoms, contact your health care provider to get a test. If you don’t have a health care provider, call King County at 206-477-3977 for assistance.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1268014175646658560
6/3/20 02:58,MayorJenny,,77,49,119,I’ll be meeting with the @SeaCPC and some organizers of the protests tomorrow. They have requested that protesters submit ideas and questions to this email: seattlesunited@gmail.com. We’ll make sure the broader public have visibility into ongoing discussions.,,@SeaCPC,,1.27E+18,https://twitter.com/MayorJenny/status/1268014064766074880
6/3/20 02:57,MayorJenny,,19,9,62,"I believe @SeattleCouncil, the @SeaCPC, and the @ACLU_WA can immediately begin conversations with community and evaluating how we can continue to protect civil liberties and properly record body cam footage that allows for OPA and CPC oversight.",,@SeattleCouncil @SeaCPC @ACLU_WA,,1.27E+18,https://twitter.com/MayorJenny/status/1268013941101219842
6/3/20 02:55,MayorJenny,,21,10,70,We also heard from many this weekend that they had concerns regarding body cameras not recording interactions during peaceful demonstrations.,,,,1.27E+18,https://twitter.com/MayorJenny/status/1268013495884238848
6/3/20 02:55,MayorJenny,,48,21,174,"In response to community feedback, we’re working to update policies to ensure we are displaying both the officers name and badge number at all times. I believe that we can allow officers to mourn the fallen while also ensuring community can easily identify officers.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1268013350505472001
6/3/20 02:54,MayorJenny,,41,21,92,"The @SeattleOPA and Office of the Inspector General will be reviewing and auditing SPD’s response to the demonstrations. OPA reviews individual uses of force, OIG reviews the systemic response. They’re independent agencies whose role is to hold law enforcement accountable.",,@SeattleOPA,,1.27E+18,https://twitter.com/MayorJenny/status/1268013140135964672
6/3/20 02:53,MayorJenny,,722,109,619,"Trust between law enforcement and community is earned. Every single action with a police officer either adds to or takes away community trust. Right now in Seattle, and in cities across America, we don’t have that trust. But in Seattle we’re committed to rebuilding it.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1268012967963967491
6/2/20 00:48,MayorJenny,,257,41,321,"I support our residents right to assemble and I am glad they are doing so. I am hopeful that through this time of grief and anger, we will be able to channel this energy into sustained, systemic reform across our country.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1267618984955797504
6/2/20 00:48,MayorJenny,,139,43,269,This is an opportunity for community to righteously express anger at the systemic inequities that continue to pollute our society.,,,,1.27E+18,https://twitter.com/MayorJenny/status/1267618941972574209
6/2/20 00:47,MayorJenny,,25,35,170,We welcomed the National Guard over the weekend who have helped in unarmed duties with support and logistics as we deal with the effects of civil unrest and the bad actions of a few. But let me be clear: no U.S. Military troops are needed nor will they act as police in Seattle.,,,,1.27E+18,https://twitter.com/MayorJenny/status/1267618900868362240
6/2/20 00:45,MayorJenny,,41,29,146,"We are a nation of laws and fundamental constitutional guarantees, and one of the most important is the right of every American to assemble, peacefully protest, and to free speech which is what we have overwhelmingly seen across the country.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1267618208162316288
6/2/20 00:44,MayorJenny,,49,61,253,The Posse Comitatus Act specifically prohibits this type of executive overreach and the mobilization of the military against the American public.,,,,1.27E+18,https://twitter.com/MayorJenny/status/1267618155922247681
6/2/20 00:44,MayorJenny,,717,473,1684,"The president's threat to force U.S. military troops on local jurisdictions is unconstitutional and illegal, and shows a shocking lack of understanding about the use and work of our U.S. military.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1267618131209420804
6/1/20 23:56,MayorJenny,SeattlePD,141,25,83,"On Saturday, thousands of peaceful demonstrators gathered to express their anger, grief, and frustration at the tragic killing of George Floyd. Their peaceful calls for reform were then co-opted by a small group who wanted only to sow chaos. Read @SeattlePD's full timeline here:",,@SeattlePD,,1.27E+18,https://twitter.com/MayorJenny/status/1267605958353510401
6/1/20 22:20,MayorJenny,CityofSeattle,157,22,98,"I am grateful to all those who continue to grieve, express anger, and demand change in a way that does not hurt others, and I remind all those who seek to come to Seattle to engage in chaos and destruction that their actions will not be tolerated.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1267581774449700865
6/1/20 20:58,MayorJenny,,77,5,44,LIVE: @MayorJenny is joined by @SeattlePD Chief @carmenbest &amp; @SeattleFire Chief Harold Scoggins to address demonstrations &amp; preparations for Monday evening with multiple events planned. WATCH:,,@MayorJenny @SeattlePD @carmenbest @SeattleFire,,1.27E+18,https://twitter.com/MayorJenny/status/1267561096413499392
5/31/20 23:59,MayorJenny,,2393,5492,26197,"These individuals experience the height of privilege and are co-opting peaceful demonstrations that were organized by and meant to center people of color, particularly Black Americans.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1267244322694459392
5/31/20 23:59,MayorJenny,,20683,87769,284446,"I want to acknowledge that much of the violence and destruction, both here in Seattle and across the country, has been instigated and perpetuated by white men.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1267244230730113024
5/31/20 22:18,MayorJenny,,164,28,330,"During challenging times, time and again @cityofseattle communities stick together like no other city I’ve known. Thank you to the volunteers who have quickly mobilized to help the City begin to rebuild.",,@CityofSeattle,,1.27E+18,https://twitter.com/MayorJenny/status/1267219044895125504
5/31/20 03:05,MayorJenny,,224,22,107,"I hope that we treat each other with the kindness and compassion that we all deserve during this unprecedented and trying moment in our history. I think we will see the message of destruction is not as strong as the message of hope, love, and peace.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266928863721828353
5/31/20 03:05,MayorJenny,,34,14,43,"If you are still out, I ask you to stay home and abide by the curfew. You can find more questions about the curfew here:",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266928793056186369
5/31/20 03:05,MayorJenny,,54,10,33,"To protect the health and safety of our residents, I have issued an emergency order and established a 5 p.m. to 5 a.m. curfew for tonight and tomorrow, and an order prohibiting weapons citywide.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266928756926509058
5/31/20 03:05,MayorJenny,,7,0,21,"I understand the immense rage, grief, and sense of betrayal felt by not only our community, but by communities across our country.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266928707437912064
5/31/20 03:05,MayorJenny,,20,7,47,"Individuals who came to Seattle with the purpose of destruction: We will not let your chaos define our city. The escalated incidents that took place during today’s demonstrations cannot, and will not, be allowed to continue.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266928671861772288
5/31/20 03:04,MayorJenny,,19,2,14,"Demonstrators threw Molotov cocktails at cars and buildings, some threw lit fireworks into peaceful crowds, individuals threw boulders, bricks, and defaced buildings. At times, firefighters couldn’t access burning cars because of the crowds.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266928617067393025
5/31/20 03:04,MayorJenny,,17,0,20,"Individuals gathered and spoke outside City Hall early this afternoon. Thousands marched and then peacefully gathered at Westlake. However, in the late afternoon, demonstrations downtown quickly escalated and turned violent.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266928570510667777
5/31/20 03:04,MayorJenny,,144,19,175,"Today, many came together to grieve, protest, and commit themselves to justice. Coming together is a right we all honor and cherish. For most of the day, the demonstrations were peaceful.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266928536528420864
5/31/20 01:08,MayorJenny,,263,64,134,"In just a few moments, I will be joined by public safety officials from @seattlePD and @SeattleFire to address today's curfew and the escalating protests downtown. You can watch this briefing live on @SeattleChannel at",,@SeattlePD @SeattleFire @SeattleChannel,,1.27E+18,https://twitter.com/MayorJenny/status/1266899260307410944
5/30/20 23:46,MayorJenny,,288,146,423,"While many individuals gathered peaceful, some individuals have started fires and are destroying buildings. There are multiple fires downtown and it is an extremely dangerous situation. @Seattelfire does not have access to buildings.",,@seattelfire,,1.27E+18,https://twitter.com/MayorJenny/status/1266878662994886656
5/30/20 23:46,MayorJenny,,1880,949,1901,I will soon be signing an emergency order and the @CityofSeattle will be imposing a 5 pm curfew soon. Crowds need to disburse from downtown immediately.,,@CityofSeattle,,1.27E+18,https://twitter.com/MayorJenny/status/1266878611669151744
5/30/20 20:56,MayorJenny,CityofSeattle,54,29,180,"Today, hundreds of @CityofSeattle residents are coming together to express their grief, anger and despair at the tragic killing of George Floyd. I urge everyone who is marching today in protest to do so safely and peacefully as we continue to navigate the COVID-19 pandemic.",,@CityofSeattle,,1.27E+18,https://twitter.com/MayorJenny/status/1266835972995440640
5/30/20 03:25,MayorJenny,,32,10,46,Please try to maintain six feet away from others. Please follow COVID-19 precautions like facial coverings. Take care of one another.,,,,1.27E+18,https://twitter.com/MayorJenny/status/1266571510249959424
5/30/20 03:25,MayorJenny,,9,3,27,We must remember that we are also in the midst of a pandemic that has been particularly harsh on our communities of color. We want to people to be safe and healthy.,,,,1.27E+18,https://twitter.com/MayorJenny/status/1266571449474543616
5/30/20 03:25,MayorJenny,,12,1,22,"I urge those of you who plan to take to the streets to exercise your democratically earned and hard-fought rights to speak out against injustice, to do so peacefully.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266571383275876353
5/30/20 03:24,MayorJenny,,4,4,20,"Tomorrow, people in Seattle will come together to grieve, to protest and to commit themselves to the cause of justice. This is a right we all honor and cherish. They make us better as a city and as a nation",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266571170289090561
5/30/20 03:24,MayorJenny,,3,1,11,"It is right that the officer who killed Mr. Floyd was charged and will be prosecuted. Those standing by, and failing to stop the actions should also bear responsibility. In addition, I believe this should lead to an investigation by the US Department of Justice.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266571110042107904
5/30/20 03:23,MayorJenny,,2,1,11,"The video of his last words echoes through and is magnified by the dark history of our country -- from slavery to today. The brutal way in which Mr. Floyd was treated reflected the deep and systemic impacts of racism in our country, particularly against Black Americans.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266571027233927168
5/30/20 03:23,MayorJenny,,3,0,12,"The family of George Floyd is suffering deeply. The officers that encountered George Floyd disregarded his humanity, which ultimately lead to his death.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266570962826231808
5/30/20 03:23,MayorJenny,,51,17,68,"Today, @SeattlePD Chief @CarmenBest, @SeattleFire Chief Scoggins, and I discussed the grief, anger, and despair felt by so many in our community right now. http://video.seattle.gov/media/mayor/mpc_052920_social.mp4",,@SeattlePD @carmenbest @SeattleFire,,1.27E+18,https://twitter.com/MayorJenny/status/1266570920107237376
5/30/20 01:19,MayorJenny,,14,5,53,"During this time, we need residents to continue wearing a face covering, practicing good hygiene, and maintaining six feet of physical distance. Our choices not only help determine when and how we can continue to reopen – they save lives.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266539769120518145
5/30/20 01:19,MayorJenny,,2,3,46,"We aren’t out of the woods yet. This virus knows no boundaries and resurgence can happen quickly and exponentially if we don’t all do our part. As we begin to reopen our economy, businesses, and cultural institutions, we cannot relax all restrictions simultaneously.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266539729874370560
5/30/20 01:19,MayorJenny,,9,10,58,"On June 1, King County will apply for a modified Phase One approach to allow additional businesses and other activities to reopen under strict public health and safety guidance. I believe that Seattle and King County are ready to enter a modified Phase One approach to reopening.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266539684454264832
5/30/20 01:19,MayorJenny,,25,20,184,"Over the last 12 weeks, Seattle has been a model for the rest of the country in how to flatten the curve, save lives, and protect our health care system from becoming overwhelmed. Because of the efforts of our residents and businesses, we have significantly reduced COVID-19.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266539602283687936
5/29/20 18:19,MayorJenny,,8,5,17,"We are still in the early days of this generational challenge. Defeating this virus requires a unified, generational response. In these last months, we have seen so many acts of hope, sacrifice, resolve and courage. I asked Congress & the Admin to match that resolve & courage.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266434096265195520
5/29/20 18:19,MayorJenny,,2,5,18,"3. Address the unforgivable crisis at our nation’s senior facilities. 4. Set data standards and strategies for disease spread, reopening, and contact tracing. 5. Provide sustained and significant direct relief to Cities.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266434021409480704
5/29/20 18:19,MayorJenny,,3,17,53,"To win this fight, I asked Congress and this Administration to act: 1. Activate the Defense Production Act. 2. Pass a bold 21st Century Fair Deal that creates jobs and protects workers.",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266433921006198784
5/29/20 18:18,MayorJenny,,29,33,97,This morning I testified before the Subcommittee on the COVID-19 crisis. This unprecedented crisis has taken more American lives than ten years of the Vietnam War. It has destroyed jobs and businesses and has laid bare the deep inequities in our society.,,,,1.27E+18,https://twitter.com/MayorJenny/status/1266433784112492544
5/29/20 14:40,MayorJenny,,6,4,28,"Mayors across the country have been on the frontlines of the pandemic writing our own playbook. If we want to reopen and recovery, we need additional federal resources. I'll be testifying before Congress this morning:",,,,1.27E+18,https://twitter.com/MayorJenny/status/1266378800645853185
